seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,route_fallbacks,route_switches,route_history,daily_cash,field_counts,high_value_counts,market_counts,market_quantities,eod_unwatered_mean,eod_unwatered_max,eod_weeds_mean,eod_weeds_max,max_consecutive_unwatered,v011_stats,candidate,opponent
317,0,135344.0,0.0,135344.0,win,DONE,DONE,1,719,0,0,0.699167,1.3020000000000003,1.5178705600000009,1.886667,2.357327833000454,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 247, ""COLLECT_FERTILIZER"": 271, ""DIG"": 21, ""DROP"": 84, ""EAST"": 948, ""FEED"": 260, ""HARVEST"": 208, ""NORTH"": 1333, ""PASS"": 1496, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 107, ""SOUTH"": 979, ""WATER"": 751, ""WEST"": 1144}","{""HARVEST:HIGH_VALUE"": 73, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 53, ""WATER:HIGH_VALUE"": 575, ""WATER:MELON"": 154, ""WATER:STRAWBERRY"": 421}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 198, ""BUY_SEED"": 59, ""HIRE"": 319, ""SELL"": 194}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 530, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 40, ""SELL:CARROT"": 32, ""SELL:FERTILIZER"": 271, ""SELL:MELON"": 109, ""SELL:MILK"": 189, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 407, ""SELL:WOOL"": 120}",9.517241379310345,28,1.3793103448275863,10,1,"{""base_harvest_jobs"": 122, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 79, ""harvest_jobs_seen"": 1367, ""last_step"": 718, ""pass_after"": 1496, ""pass_before"": 1575, ""storage_jobs_seen"": 74, ""unassigned_urgent_jobs"": 7384, ""unreachable_jobs"": 10957, ""water_jobs_seen"": 27717}",v011c_priority_scheduler,random
317,1,135712.0,0.0,135712.0,win,DONE,DONE,1,719,0,0,0.70325,1.3030045000000001,1.5472205000000006,1.764125,2.381778791997931,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 243, ""COLLECT_FERTILIZER"": 269, ""DIG"": 17, ""DROP"": 80, ""EAST"": 924, ""FEED"": 256, ""HARVEST"": 211, ""NORTH"": 1358, ""PASS"": 1442, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 108, ""SOUTH"": 1020, ""WATER"": 750, ""WEST"": 1156}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 574, ""WATER:MELON"": 152, ""WATER:STRAWBERRY"": 422}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 204, ""BUY_SEED"": 59, ""HIRE"": 318, ""SELL"": 175}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 521, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 109, ""SELL:MILK"": 221, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 401, ""SELL:WOOL"": 76}",10.137931034482758,30,2,12,1,"{""base_harvest_jobs"": 185, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 109, ""harvest_jobs_seen"": 1266, ""last_step"": 718, ""pass_after"": 1442, ""pass_before"": 1551, ""storage_jobs_seen"": 92, ""unassigned_urgent_jobs"": 7580, ""unreachable_jobs"": 11329, ""water_jobs_seen"": 28068}",v011c_priority_scheduler,random
733,0,139283.0,0.0,139283.0,win,DONE,DONE,1,719,0,0,0.699625,1.3059253,1.568937560000001,45.972167,2.3553765830001794,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 235, ""COLLECT_FERTILIZER"": 265, ""DIG"": 24, ""DROP"": 76, ""EAST"": 996, ""FEED"": 257, ""HARVEST"": 208, ""NORTH"": 1333, ""PASS"": 1462, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 108, ""SOUTH"": 951, ""WATER"": 766, ""WEST"": 1146}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 584, ""WATER:MELON"": 151, ""WATER:STRAWBERRY"": 433}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 200, ""BUY_SEED"": 60, ""HIRE"": 318, ""SELL"": 189}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 525, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 40, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 265, ""SELL:MELON"": 109, ""SELL:MILK"": 222, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 413, ""SELL:WOOL"": 81}",9.275862068965518,31,0.4482758620689655,6,1,"{""base_harvest_jobs"": 114, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 55, ""harvest_jobs_seen"": 1485, ""last_step"": 718, ""pass_after"": 1462, ""pass_before"": 1517, ""storage_jobs_seen"": 100, ""unassigned_urgent_jobs"": 7621, ""unreachable_jobs"": 10466, ""water_jobs_seen"": 27850}",v011c_priority_scheduler,random
733,1,142335.0,0.0,142335.0,win,DONE,DONE,1,719,0,0,0.712,1.3030331000000002,1.52957512,1.828416,2.4112366249974,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 241, ""COLLECT_FERTILIZER"": 271, ""DIG"": 23, ""DROP"": 87, ""EAST"": 953, ""FEED"": 260, ""HARVEST"": 211, ""NORTH"": 1358, ""PASS"": 1486, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 107, ""SOUTH"": 980, ""WATER"": 756, ""WEST"": 1141}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 583, ""WATER:MELON"": 152, ""WATER:STRAWBERRY"": 431}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 208, ""BUY_SEED"": 57, ""HIRE"": 320, ""SELL"": 188}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 530, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 41, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 271, ""SELL:MELON"": 109, ""SELL:MILK"": 228, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 409, ""SELL:WOOL"": 83}",9.482758620689655,30,1.103448275862069,9,1,"{""base_harvest_jobs"": 153, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 74, ""harvest_jobs_seen"": 1515, ""last_step"": 718, ""pass_after"": 1486, ""pass_before"": 1560, ""storage_jobs_seen"": 91, ""unassigned_urgent_jobs"": 7657, ""unreachable_jobs"": 10699, ""water_jobs_seen"": 28100}",v011c_priority_scheduler,random
17,0,105368.0,151748.0,-46380.0,loss,DONE,DONE,1,719,0,0,0.731667,1.3015083,1.5267400000000015,1.765542,3.2017011659991113,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 238, ""COLLECT_FERTILIZER"": 269, ""DIG"": 16, ""DROP"": 79, ""EAST"": 939, ""FEED"": 252, ""HARVEST"": 207, ""NORTH"": 1328, ""PASS"": 1575, ""PICKUP"": 68, ""PLACE"": 12, ""PLANT"": 110, ""SOUTH"": 970, ""WATER"": 757, ""WEST"": 1147}","{""HARVEST:HIGH_VALUE"": 73, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 53, ""WATER:HIGH_VALUE"": 580, ""WATER:MELON"": 152, ""WATER:STRAWBERRY"": 428}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 188, ""BUY_SEED"": 49, ""HIRE"": 321, ""SELL"": 179}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 531, ""BUY_SEED:CARROT"": 15, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 41, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 109, ""SELL:MILK"": 212, ""SELL:STRAWBERRY"": 123, ""SELL:WHEAT"": 415, ""SELL:WOOL"": 83}",10.068965517241379,26,1.4137931034482758,14,1,"{""base_harvest_jobs"": 141, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 77, ""harvest_jobs_seen"": 1599, ""last_step"": 718, ""pass_after"": 1575, ""pass_before"": 1652, ""storage_jobs_seen"": 65, ""unassigned_urgent_jobs"": 7753, ""unreachable_jobs"": 11720, ""water_jobs_seen"": 28147}",v011c_priority_scheduler,hamburger
17,1,95414.0,141588.0,-46174.0,loss,DONE,DONE,1,719,0,0,0.697541,1.3162789000000001,1.5096493200000005,1.803333,3.2601170420020935,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 215, ""COLLECT_FERTILIZER"": 268, ""DIG"": 26, ""DROP"": 71, ""EAST"": 908, ""FEED"": 260, ""HARVEST"": 190, ""NORTH"": 1336, ""PASS"": 1491, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 102, ""SOUTH"": 980, ""WATER"": 743, ""WEST"": 1147}","{""HARVEST:HIGH_VALUE"": 69, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 49, ""WATER:HIGH_VALUE"": 586, ""WATER:MELON"": 150, ""WATER:STRAWBERRY"": 436}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 186, ""BUY_SEED"": 50, ""HIRE"": 314, ""SELL"": 179}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 524, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 268, ""SELL:MELON"": 109, ""SELL:MILK"": 177, ""SELL:STRAWBERRY"": 122, ""SELL:WHEAT"": 394, ""SELL:WOOL"": 101}",9.89655172413793,24,1.103448275862069,13,1,"{""base_harvest_jobs"": 103, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 56, ""harvest_jobs_seen"": 1342, ""last_step"": 718, ""pass_after"": 1491, ""pass_before"": 1547, ""storage_jobs_seen"": 22, ""unassigned_urgent_jobs"": 7615, ""unreachable_jobs"": 10166, ""water_jobs_seen"": 28100}",v011c_priority_scheduler,hamburger
42,0,101626.0,152639.0,-51013.0,loss,DONE,DONE,1,719,0,0,0.730292,1.2845211,1.4981823800000007,1.67725,3.211294958993676,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 236, ""COLLECT_FERTILIZER"": 274, ""DIG"": 19, ""DROP"": 81, ""EAST"": 916, ""FEED"": 260, ""HARVEST"": 200, ""NORTH"": 1358, ""PASS"": 1492, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 106, ""SOUTH"": 997, ""WATER"": 769, ""WEST"": 1114}","{""HARVEST:HIGH_VALUE"": 72, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 52, ""WATER:HIGH_VALUE"": 599, ""WATER:MELON"": 155, ""WATER:STRAWBERRY"": 444}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 208, ""BUY_SEED"": 55, ""HIRE"": 318, ""SELL"": 189}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 537, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 110, ""SELL:MILK"": 162, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 417, ""SELL:WOOL"": 135}",8.96551724137931,27,1.5517241379310345,13,1,"{""base_harvest_jobs"": 114, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 73, ""harvest_jobs_seen"": 1355, ""last_step"": 718, ""pass_after"": 1492, ""pass_before"": 1565, ""storage_jobs_seen"": 9, ""unassigned_urgent_jobs"": 7651, ""unreachable_jobs"": 10512, ""water_jobs_seen"": 28191}",v011c_priority_scheduler,hamburger
42,1,64865.0,114743.0,-49878.0,loss,DONE,DONE,1,719,0,0,0.718083,1.2596661000000002,1.4519900000000001,1.72575,3.214293417004228,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 196, ""COLLECT_FERTILIZER"": 272, ""DIG"": 16, ""DROP"": 77, ""EAST"": 880, ""FEED"": 261, ""HARVEST"": 182, ""NORTH"": 1302, ""PASS"": 1635, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 96, ""SOUTH"": 1021, ""WATER"": 724, ""WEST"": 1092}","{""HARVEST:HIGH_VALUE"": 73, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 53, ""WATER:HIGH_VALUE"": 590, ""WATER:MELON"": 151, ""WATER:STRAWBERRY"": 439}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 202, ""BUY_SEED"": 47, ""HIRE"": 315, ""SELL"": 229}","{""BUY_ANIMAL:COW"": 4, ""BUY_ANIMAL:SHEEP"": 8, ""BUY_PRODUCT:WHEAT"": 531, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 272, ""SELL:MELON"": 109, ""SELL:MILK"": 116, ""SELL:STRAWBERRY"": 126, ""SELL:WHEAT"": 377, ""SELL:WOOL"": 140}",9.448275862068966,32,1.9655172413793103,19,1,"{""base_harvest_jobs"": 73, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 51, ""harvest_jobs_seen"": 1065, ""last_step"": 718, ""pass_after"": 1635, ""pass_before"": 1686, ""storage_jobs_seen"": 34, ""unassigned_urgent_jobs"": 7202, ""unreachable_jobs"": 11158, ""water_jobs_seen"": 27788}",v011c_priority_scheduler,hamburger
2026,0,106015.0,151504.0,-45489.0,loss,DONE,DONE,1,719,0,0,0.764792,1.3244047000000003,1.5896089400000002,9.26175,3.3266268749939627,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 245, ""COLLECT_FERTILIZER"": 272, ""DIG"": 18, ""DROP"": 89, ""EAST"": 899, ""FEED"": 259, ""HARVEST"": 204, ""NORTH"": 1466, ""PASS"": 1470, ""PICKUP"": 72, ""PLACE"": 12, ""PLANT"": 108, ""SOUTH"": 1058, ""WATER"": 737, ""WEST"": 1105}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 568, ""WATER:MELON"": 150, ""WATER:STRAWBERRY"": 418}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 198, ""BUY_SEED"": 47, ""HIRE"": 323, ""SELL"": 184}","{""BUY_ANIMAL:COW"": 2, ""BUY_ANIMAL:SHEEP"": 10, ""BUY_PRODUCT:WHEAT"": 535, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 272, ""SELL:MELON"": 109, ""SELL:MILK"": 70, ""SELL:STRAWBERRY"": 123, ""SELL:WHEAT"": 409, ""SELL:WOOL"": 231}",10.068965517241379,26,1.2413793103448276,9,1,"{""base_harvest_jobs"": 206, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 87, ""harvest_jobs_seen"": 1416, ""last_step"": 718, ""pass_after"": 1470, ""pass_before"": 1557, ""storage_jobs_seen"": 22, ""unassigned_urgent_jobs"": 7556, ""unreachable_jobs"": 11117, ""water_jobs_seen"": 27637}",v011c_priority_scheduler,hamburger
2026,1,104609.0,147460.0,-42851.0,loss,DONE,DONE,1,719,0,0,0.745375,1.2741036,1.4903350600000005,1.794375,3.306079999994836,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 245, ""COLLECT_FERTILIZER"": 268, ""DIG"": 16, ""DROP"": 82, ""EAST"": 894, ""FEED"": 261, ""HARVEST"": 201, ""NORTH"": 1414, ""PASS"": 1468, ""PICKUP"": 72, ""PLACE"": 12, ""PLANT"": 107, ""SOUTH"": 1033, ""WATER"": 735, ""WEST"": 1117}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 565, ""WATER:MELON"": 150, ""WATER:STRAWBERRY"": 415}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 199, ""BUY_SEED"": 49, ""HIRE"": 319, ""SELL"": 181}","{""BUY_ANIMAL:COW"": 2, ""BUY_ANIMAL:SHEEP"": 10, ""BUY_PRODUCT:WHEAT"": 531, ""BUY_SEED:CARROT"": 15, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 40, ""SELL:FERTILIZER"": 268, ""SELL:MELON"": 109, ""SELL:MILK"": 70, ""SELL:STRAWBERRY"": 122, ""SELL:WHEAT"": 398, ""SELL:WOOL"": 229}",10.03448275862069,26,1.4137931034482758,12,1,"{""base_harvest_jobs"": 99, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 68, ""harvest_jobs_seen"": 1385, ""last_step"": 718, ""pass_after"": 1468, ""pass_before"": 1536, ""storage_jobs_seen"": 56, ""unassigned_urgent_jobs"": 7594, ""unreachable_jobs"": 10855, ""water_jobs_seen"": 27571}",v011c_priority_scheduler,hamburger
217,0,90882.0,140928.0,-50046.0,loss,DONE,DONE,1,719,0,0,0.745667,1.3417625,1.6082831200000014,3.121709,3.2304465000052005,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 222, ""COLLECT_FERTILIZER"": 269, ""DIG"": 21, ""DROP"": 75, ""EAST"": 909, ""FEED"": 258, ""HARVEST"": 187, ""NORTH"": 1360, ""PASS"": 1515, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 102, ""SOUTH"": 1026, ""WATER"": 758, ""WEST"": 1113}","{""HARVEST:HIGH_VALUE"": 70, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 50, ""WATER:HIGH_VALUE"": 609, ""WATER:MELON"": 150, ""WATER:STRAWBERRY"": 459}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 207, ""BUY_SEED"": 50, ""HIRE"": 318, ""SELL"": 194}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 535, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 109, ""SELL:MILK"": 180, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 383, ""SELL:WOOL"": 97}",9,25,1.206896551724138,9,1,"{""base_harvest_jobs"": 100, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 61, ""harvest_jobs_seen"": 1305, ""last_step"": 718, ""pass_after"": 1515, ""pass_before"": 1576, ""storage_jobs_seen"": 8, ""unassigned_urgent_jobs"": 7546, ""unreachable_jobs"": 10750, ""water_jobs_seen"": 28026}",v011c_priority_scheduler,hamburger
217,1,92472.0,140192.0,-47720.0,loss,DONE,DONE,1,719,0,0,0.705625,1.2912797999999999,1.4790975600000005,1.784083,3.174253791999945,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 216, ""COLLECT_FERTILIZER"": 269, ""DIG"": 23, ""DROP"": 74, ""EAST"": 855, ""FEED"": 260, ""HARVEST"": 189, ""NORTH"": 1324, ""PASS"": 1564, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 98, ""SOUTH"": 1039, ""WATER"": 761, ""WEST"": 1123}","{""HARVEST:HIGH_VALUE"": 70, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 50, ""WATER:HIGH_VALUE"": 617, ""WATER:MELON"": 151, ""WATER:STRAWBERRY"": 466}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 201, ""BUY_SEED"": 48, ""HIRE"": 317, ""SELL"": 192}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 527, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 34, ""SELL:CARROT"": 29, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 109, ""SELL:MILK"": 184, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 382, ""SELL:WOOL"": 97}",8.724137931034482,25,1.9310344827586208,17,1,"{""base_harvest_jobs"": 43, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 53, ""harvest_jobs_seen"": 1144, ""last_step"": 718, ""pass_after"": 1564, ""pass_before"": 1617, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 7315, ""unreachable_jobs"": 10302, ""water_jobs_seen"": 27806}",v011c_priority_scheduler,hamburger
317,0,96300.0,146559.0,-50259.0,loss,DONE,DONE,1,719,0,0,0.732625,1.3379661,1.636095560000003,36.246875,3.376234666000528,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 218, ""COLLECT_FERTILIZER"": 269, ""DIG"": 15, ""DROP"": 57, ""EAST"": 896, ""FEED"": 258, ""HARVEST"": 197, ""NORTH"": 1329, ""PASS"": 1635, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 104, ""SOUTH"": 972, ""WATER"": 769, ""WEST"": 1123}","{""HARVEST:HIGH_VALUE"": 73, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 53, ""WATER:HIGH_VALUE"": 610, ""WATER:MELON"": 151, ""WATER:STRAWBERRY"": 459}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 186, ""BUY_SEED"": 49, ""HIRE"": 319, ""SELL"": 173}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 520, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 109, ""SELL:MILK"": 201, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 385, ""SELL:WOOL"": 77}",8.931034482758621,27,2.3448275862068964,22,1,"{""base_harvest_jobs"": 90, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 69, ""harvest_jobs_seen"": 1415, ""last_step"": 718, ""pass_after"": 1635, ""pass_before"": 1704, ""storage_jobs_seen"": 57, ""unassigned_urgent_jobs"": 7535, ""unreachable_jobs"": 11370, ""water_jobs_seen"": 28013}",v011c_priority_scheduler,hamburger
