seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,route_fallbacks,route_switches,route_history,daily_cash,field_counts,market_counts,market_quantities,candidate,opponent
217,1,137673.0,0.0,137673.0,win,DONE,DONE,1,719,0,0,0.614041,1.1193833000000002,1.2816374400000006,1.486667,2.2717181670013815,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 8135.0, ""11"": 12933.0, ""12"": 12674.0, ""13"": 18076.0, ""14"": 18330.0, ""15"": 20090.0, ""16"": 27819.0, ""17"": 30835.0, ""18"": 32501.0, ""19"": 38580.0, ""2"": 91.0, ""20"": 62547.0, ""21"": 74394.0, ""22"": 82345.0, ""23"": 83992.0, ""24"": 88528.0, ""25"": 101682.0, ""26"": 107075.0, ""27"": 123744.0, ""28"": 133700.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 741.0, ""7"": 149.0, ""8"": 1716.0, ""9"": 1734.0}","{""BUILD_PASTURE"": 12, ""CARE"": 240, ""COLLECT_FERTILIZER"": 273, ""DIG"": 23, ""DROP"": 93, ""EAST"": 938, ""FEED"": 256, ""HARVEST"": 196, ""NORTH"": 1286, ""PASS"": 1666, ""PICKUP"": 68, ""PLACE"": 12, ""PLANT"": 99, ""SOUTH"": 945, ""WATER"": 742, ""WEST"": 1121}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 205, ""BUY_SEED"": 44, ""HIRE"": 320, ""SELL"": 193}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 529, ""BUY_SEED:CARROT"": 9, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 33, ""SELL:CARROT"": 21, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 119, ""SELL:MILK"": 240, ""SELL:STRAWBERRY"": 130, ""SELL:WHEAT"": 385, ""SELL:WOOL"": 64}",v010b_carrot_half,random
317,0,139467.0,0.0,139467.0,win,DONE,DONE,1,719,0,0,0.620792,1.1383583000000002,1.3463304400000007,52.221584,2.3289942089977558,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 8133.0, ""11"": 12914.0, ""12"": 12722.0, ""13"": 17930.0, ""14"": 18432.0, ""15"": 20248.0, ""16"": 25610.0, ""17"": 29665.0, ""18"": 33682.0, ""19"": 44865.0, ""2"": 91.0, ""20"": 57650.0, ""21"": 79556.0, ""22"": 82120.0, ""23"": 83690.0, ""24"": 89207.0, ""25"": 103291.0, ""26"": 110338.0, ""27"": 122222.0, ""28"": 136655.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 741.0, ""7"": 244.0, ""8"": 1716.0, ""9"": 1735.0}","{""BUILD_PASTURE"": 12, ""CARE"": 232, ""COLLECT_FERTILIZER"": 270, ""DIG"": 17, ""DROP"": 88, ""EAST"": 948, ""FEED"": 254, ""HARVEST"": 204, ""NORTH"": 1335, ""PASS"": 1657, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 103, ""SOUTH"": 936, ""WATER"": 735, ""WEST"": 1143}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 189, ""BUY_SEED"": 47, ""HIRE"": 322, ""SELL"": 182}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 523, ""BUY_SEED:CARROT"": 9, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 114, ""SELL:MILK"": 235, ""SELL:STRAWBERRY"": 131, ""SELL:WHEAT"": 389, ""SELL:WOOL"": 64}",v010b_carrot_half,random
317,1,126762.0,0.0,126762.0,win,DONE,DONE,1,719,0,0,0.624334,1.1211003000000002,1.3234201200000006,43.29925,2.322030415998597,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 8378.0, ""11"": 12243.0, ""12"": 12245.0, ""13"": 17150.0, ""14"": 20299.0, ""15"": 21781.0, ""16"": 26808.0, ""17"": 29307.0, ""18"": 30626.0, ""19"": 36419.0, ""2"": 91.0, ""20"": 55614.0, ""21"": 58328.0, ""22"": 66723.0, ""23"": 73158.0, ""24"": 80309.0, ""25"": 90792.0, ""26"": 103747.0, ""27"": 107449.0, ""28"": 122763.0, ""3"": 107.0, ""4"": 81.0, ""5"": 255.0, ""6"": 733.0, ""7"": 93.0, ""8"": 123.0, ""9"": 1418.0}","{""BUILD_PASTURE"": 12, ""CARE"": 237, ""COLLECT_FERTILIZER"": 264, ""DIG"": 17, ""DROP"": 74, ""EAST"": 895, ""FEED"": 251, ""HARVEST"": 197, ""NORTH"": 1366, ""PASS"": 1635, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 107, ""SOUTH"": 1038, ""WATER"": 735, ""WEST"": 1116}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 207, ""BUY_SEED"": 53, ""HIRE"": 323, ""SELL"": 188}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 517, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 264, ""SELL:MELON"": 119, ""SELL:MILK"": 124, ""SELL:STRAWBERRY"": 135, ""SELL:WHEAT"": 381, ""SELL:WOOL"": 149}",v010b_carrot_half,random
733,0,130069.0,0.0,130069.0,win,DONE,DONE,1,719,0,0,0.606333,1.0936836,1.278584500000001,1.481666,2.2535474999967846,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 7183.0, ""11"": 12121.0, ""12"": 12169.0, ""13"": 17040.0, ""14"": 18680.0, ""15"": 20415.0, ""16"": 26650.0, ""17"": 32597.0, ""18"": 34022.0, ""19"": 40771.0, ""2"": 91.0, ""20"": 54670.0, ""21"": 66956.0, ""22"": 72535.0, ""23"": 78224.0, ""24"": 83104.0, ""25"": 88373.0, ""26"": 104806.0, ""27"": 109780.0, ""28"": 124827.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 739.0, ""7"": 91.0, ""8"": 118.0, ""9"": 1456.0}","{""BUILD_PASTURE"": 12, ""CARE"": 250, ""COLLECT_FERTILIZER"": 269, ""DIG"": 19, ""DROP"": 74, ""EAST"": 949, ""FEED"": 259, ""HARVEST"": 193, ""NORTH"": 1281, ""PASS"": 1589, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 103, ""SOUTH"": 949, ""WATER"": 742, ""WEST"": 1146}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 216, ""BUY_SEED"": 50, ""HIRE"": 318, ""SELL"": 181}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 536, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 119, ""SELL:MILK"": 139, ""SELL:STRAWBERRY"": 133, ""SELL:WHEAT"": 373, ""SELL:WOOL"": 157}",v010b_carrot_half,random
733,1,141308.0,0.0,141308.0,win,DONE,DONE,1,719,0,0,0.627416,1.1029290999999999,1.3220655000000012,38.960791,2.3912349169986555,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 9051.0, ""11"": 13222.0, ""12"": 13004.0, ""13"": 18530.0, ""14"": 21758.0, ""15"": 23549.0, ""16"": 31562.0, ""17"": 33725.0, ""18"": 35925.0, ""19"": 49327.0, ""2"": 91.0, ""20"": 62575.0, ""21"": 71305.0, ""22"": 79501.0, ""23"": 85727.0, ""24"": 93805.0, ""25"": 98913.0, ""26"": 109205.0, ""27"": 122831.0, ""28"": 136760.0, ""3"": 107.0, ""4"": 81.0, ""5"": 255.0, ""6"": 732.0, ""7"": 93.0, ""8"": 1543.0, ""9"": 1891.0}","{""BUILD_PASTURE"": 12, ""CARE"": 246, ""COLLECT_FERTILIZER"": 274, ""DIG"": 13, ""DROP"": 88, ""EAST"": 974, ""FEED"": 260, ""HARVEST"": 202, ""NORTH"": 1319, ""PASS"": 1604, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 103, ""SOUTH"": 955, ""WATER"": 742, ""WEST"": 1135}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 202, ""BUY_SEED"": 54, ""HIRE"": 322, ""SELL"": 199}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 518, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 120, ""SELL:MILK"": 174, ""SELL:STRAWBERRY"": 126, ""SELL:WHEAT"": 376, ""SELL:WOOL"": 134}",v010b_carrot_half,random
17,0,94994.0,133766.0,-38772.0,loss,DONE,DONE,1,719,0,0,0.605625,1.1045413,1.2967851200000011,1.511334,3.1433771250012796,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 9648.0, ""11"": 11424.0, ""12"": 11059.0, ""13"": 14738.0, ""14"": 16009.0, ""15"": 18044.0, ""16"": 21514.0, ""17"": 22610.0, ""18"": 24057.0, ""19"": 30833.0, ""2"": 81.0, ""20"": 40881.0, ""21"": 50620.0, ""22"": 54103.0, ""23"": 58768.0, ""24"": 64074.0, ""25"": 71344.0, ""26"": 75528.0, ""27"": 82656.0, ""28"": 92340.0, ""3"": 134.0, ""4"": 93.0, ""5"": 399.0, ""6"": 664.0, ""7"": 95.0, ""8"": 917.0, ""9"": 1515.0}","{""BUILD_PASTURE"": 12, ""CARE"": 229, ""COLLECT_FERTILIZER"": 273, ""DIG"": 21, ""DROP"": 79, ""EAST"": 927, ""FEED"": 257, ""HARVEST"": 196, ""NORTH"": 1323, ""PASS"": 1608, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 97, ""SOUTH"": 924, ""WATER"": 720, ""WEST"": 1128}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 185, ""BUY_SEED"": 44, ""HIRE"": 316, ""SELL"": 186}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 519, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 32, ""SELL:CARROT"": 24, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 118, ""SELL:MILK"": 209, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 370, ""SELL:WOOL"": 80}",v010b_carrot_half,hamburger
17,1,100819.0,147827.0,-47008.0,loss,DONE,DONE,1,719,0,0,0.620125,1.1071288000000001,1.3066475000000017,29.372167,3.1941739589965437,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 8131.0, ""11"": 11257.0, ""12"": 11008.0, ""13"": 14566.0, ""14"": 18170.0, ""15"": 19507.0, ""16"": 23108.0, ""17"": 25169.0, ""18"": 26456.0, ""19"": 30662.0, ""2"": 81.0, ""20"": 40532.0, ""21"": 43273.0, ""22"": 46126.0, ""23"": 56608.0, ""24"": 63698.0, ""25"": 72701.0, ""26"": 77904.0, ""27"": 84669.0, ""28"": 97752.0, ""3"": 134.0, ""4"": 93.0, ""5"": 399.0, ""6"": 670.0, ""7"": 83.0, ""8"": 972.0, ""9"": 1421.0}","{""BUILD_PASTURE"": 12, ""CARE"": 235, ""COLLECT_FERTILIZER"": 267, ""DIG"": 20, ""DROP"": 71, ""EAST"": 936, ""FEED"": 249, ""HARVEST"": 194, ""NORTH"": 1295, ""PASS"": 1584, ""PICKUP"": 71, ""PLACE"": 12, ""PLANT"": 102, ""SOUTH"": 933, ""WATER"": 740, ""WEST"": 1150}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 194, ""BUY_SEED"": 52, ""HIRE"": 316, ""SELL"": 178}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 516, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 40, ""SELL:CARROT"": 24, ""SELL:FERTILIZER"": 267, ""SELL:MELON"": 108, ""SELL:MILK"": 168, ""SELL:STRAWBERRY"": 129, ""SELL:WHEAT"": 392, ""SELL:WOOL"": 104}",v010b_carrot_half,hamburger
42,0,67676.0,113834.0,-46158.0,loss,DONE,DONE,1,719,0,0,0.623792,1.0942756,1.24773706,1.521458,3.1595169580032234,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 10256.0, ""11"": 12815.0, ""12"": 10160.0, ""13"": 12754.0, ""14"": 16133.0, ""15"": 16884.0, ""16"": 18160.0, ""17"": 18554.0, ""18"": 20531.0, ""19"": 21971.0, ""2"": 81.0, ""20"": 26117.0, ""21"": 31218.0, ""22"": 32348.0, ""23"": 37495.0, ""24"": 45108.0, ""25"": 49027.0, ""26"": 52506.0, ""27"": 57713.0, ""28"": 66301.0, ""3"": 134.0, ""4"": 93.0, ""5"": 399.0, ""6"": 663.0, ""7"": 110.0, ""8"": 513.0, ""9"": 1166.0}","{""BUILD_PASTURE"": 12, ""CARE"": 199, ""COLLECT_FERTILIZER"": 271, ""DIG"": 9, ""DROP"": 79, ""EAST"": 880, ""FEED"": 255, ""HARVEST"": 187, ""NORTH"": 1319, ""PASS"": 1614, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 100, ""SOUTH"": 1038, ""WATER"": 764, ""WEST"": 1127}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 194, ""BUY_SEED"": 52, ""HIRE"": 319, ""SELL"": 238}","{""BUY_ANIMAL:COW"": 4, ""BUY_ANIMAL:SHEEP"": 8, ""BUY_PRODUCT:WHEAT"": 523, ""BUY_SEED:CARROT"": 9, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 21, ""SELL:FERTILIZER"": 271, ""SELL:MELON"": 114, ""SELL:MILK"": 117, ""SELL:STRAWBERRY"": 131, ""SELL:WHEAT"": 386, ""SELL:WOOL"": 139}",v010b_carrot_half,hamburger
42,1,77530.0,117666.0,-40136.0,loss,DONE,DONE,1,719,0,0,0.6275,1.1166994000000001,1.3330200000000019,35.903375,3.198993875004817,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 10256.0, ""11"": 12815.0, ""12"": 10160.0, ""13"": 12754.0, ""14"": 16133.0, ""15"": 16885.0, ""16"": 18737.0, ""17"": 19748.0, ""18"": 21055.0, ""19"": 25218.0, ""2"": 81.0, ""20"": 36444.0, ""21"": 36029.0, ""22"": 39273.0, ""23"": 45315.0, ""24"": 51703.0, ""25"": 54842.0, ""26"": 60120.0, ""27"": 67452.0, ""28"": 76675.0, ""3"": 134.0, ""4"": 93.0, ""5"": 399.0, ""6"": 663.0, ""7"": 110.0, ""8"": 513.0, ""9"": 1166.0}","{""BUILD_PASTURE"": 12, ""CARE"": 211, ""COLLECT_FERTILIZER"": 269, ""DIG"": 8, ""DROP"": 83, ""EAST"": 882, ""FEED"": 257, ""HARVEST"": 187, ""NORTH"": 1319, ""PASS"": 1604, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 98, ""SOUTH"": 1053, ""WATER"": 743, ""WEST"": 1134}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 195, ""BUY_SEED"": 52, ""HIRE"": 319, ""SELL"": 202}","{""BUY_ANIMAL:COW"": 4, ""BUY_ANIMAL:SHEEP"": 8, ""BUY_PRODUCT:WHEAT"": 527, ""BUY_SEED:CARROT"": 9, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 21, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 114, ""SELL:MILK"": 99, ""SELL:STRAWBERRY"": 132, ""SELL:WHEAT"": 381, ""SELL:WOOL"": 167}",v010b_carrot_half,hamburger
2026,0,100611.0,136006.0,-35395.0,loss,DONE,DONE,1,719,0,0,0.617042,1.0956833000000001,1.2665930000000007,1.4665,3.1153526670022984,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 8947.0, ""11"": 10333.0, ""12"": 10039.0, ""13"": 16312.0, ""14"": 17684.0, ""15"": 20668.0, ""16"": 22563.0, ""17"": 27350.0, ""18"": 30355.0, ""19"": 35111.0, ""2"": 81.0, ""20"": 46600.0, ""21"": 53041.0, ""22"": 57206.0, ""23"": 62661.0, ""24"": 72155.0, ""25"": 75283.0, ""26"": 80382.0, ""27"": 86092.0, ""28"": 98300.0, ""3"": 134.0, ""4"": 94.0, ""5"": 393.0, ""6"": 654.0, ""7"": 93.0, ""8"": 642.0, ""9"": 929.0}","{""BUILD_PASTURE"": 12, ""CARE"": 245, ""COLLECT_FERTILIZER"": 271, ""DIG"": 26, ""DROP"": 77, ""EAST"": 907, ""FEED"": 256, ""HARVEST"": 187, ""NORTH"": 1346, ""PASS"": 1551, ""PICKUP"": 71, ""PLACE"": 12, ""PLANT"": 97, ""SOUTH"": 984, ""WATER"": 719, ""WEST"": 1110}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 194, ""BUY_SEED"": 48, ""HIRE"": 316, ""SELL"": 178}","{""BUY_ANIMAL:COW"": 2, ""BUY_ANIMAL:SHEEP"": 10, ""BUY_PRODUCT:WHEAT"": 519, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 24, ""SELL:FERTILIZER"": 271, ""SELL:MELON"": 113, ""SELL:MILK"": 66, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 373, ""SELL:WOOL"": 221}",v010b_carrot_half,hamburger
2026,1,99516.0,143164.0,-43648.0,loss,DONE,DONE,1,719,0,0,0.596583,1.1131583,1.3247937600000013,1.534583,3.143877833004808,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 8947.0, ""11"": 10333.0, ""12"": 10039.0, ""13"": 13431.0, ""14"": 17692.0, ""15"": 20676.0, ""16"": 22841.0, ""17"": 24954.0, ""18"": 27319.0, ""19"": 32001.0, ""2"": 81.0, ""20"": 45659.0, ""21"": 47711.0, ""22"": 54367.0, ""23"": 63381.0, ""24"": 69108.0, ""25"": 72482.0, ""26"": 79596.0, ""27"": 86009.0, ""28"": 96763.0, ""3"": 134.0, ""4"": 94.0, ""5"": 393.0, ""6"": 654.0, ""7"": 93.0, ""8"": 642.0, ""9"": 929.0}","{""BUILD_PASTURE"": 12, ""CARE"": 247, ""COLLECT_FERTILIZER"": 265, ""DIG"": 28, ""DROP"": 83, ""EAST"": 916, ""FEED"": 252, ""HARVEST"": 182, ""NORTH"": 1291, ""PASS"": 1555, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 94, ""SOUTH"": 955, ""WATER"": 700, ""WEST"": 1123}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 190, ""BUY_SEED"": 47, ""HIRE"": 312, ""SELL"": 172}","{""BUY_ANIMAL:COW"": 2, ""BUY_ANIMAL:SHEEP"": 10, ""BUY_PRODUCT:WHEAT"": 515, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 265, ""SELL:MELON"": 110, ""SELL:MILK"": 68, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 356, ""SELL:WOOL"": 211}",v010b_carrot_half,hamburger
217,0,97674.0,142665.0,-44991.0,loss,DONE,DONE,1,719,0,0,0.622292,1.1054881,1.299396120000001,1.588958,3.1675776670017513,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 10934.0, ""11"": 13393.0, ""12"": 11121.0, ""13"": 14513.0, ""14"": 15719.0, ""15"": 17703.0, ""16"": 21074.0, ""17"": 22874.0, ""18"": 24414.0, ""19"": 27921.0, ""2"": 81.0, ""20"": 42027.0, ""21"": 47801.0, ""22"": 51567.0, ""23"": 57889.0, ""24"": 60860.0, ""25"": 69538.0, ""26"": 78722.0, ""27"": 81919.0, ""28"": 96005.0, ""3"": 134.0, ""4"": 94.0, ""5"": 393.0, ""6"": 661.0, ""7"": 100.0, ""8"": 747.0, ""9"": 1292.0}","{""BUILD_PASTURE"": 12, ""CARE"": 229, ""COLLECT_FERTILIZER"": 271, ""DIG"": 13, ""DROP"": 79, ""EAST"": 884, ""FEED"": 255, ""HARVEST"": 196, ""NORTH"": 1313, ""PASS"": 1713, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 971, ""WATER"": 750, ""WEST"": 1087}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 191, ""BUY_SEED"": 47, ""HIRE"": 320, ""SELL"": 194}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 527, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 34, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 271, ""SELL:MELON"": 115, ""SELL:MILK"": 187, ""SELL:STRAWBERRY"": 130, ""SELL:WHEAT"": 389, ""SELL:WOOL"": 96}",v010b_carrot_half,hamburger
217,1,105416.0,153211.0,-47795.0,loss,DONE,DONE,1,719,0,0,0.615584,1.0993160000000002,1.2358398800000001,1.357375,3.1971765000052983,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 10934.0, ""11"": 13393.0, ""12"": 10986.0, ""13"": 14484.0, ""14"": 17020.0, ""15"": 19161.0, ""16"": 23235.0, ""17"": 25465.0, ""18"": 28389.0, ""19"": 34389.0, ""2"": 81.0, ""20"": 45843.0, ""21"": 50407.0, ""22"": 56456.0, ""23"": 61116.0, ""24"": 68483.0, ""25"": 79830.0, ""26"": 83207.0, ""27"": 90230.0, ""28"": 103278.0, ""3"": 134.0, ""4"": 94.0, ""5"": 393.0, ""6"": 661.0, ""7"": 100.0, ""8"": 747.0, ""9"": 1292.0}","{""BUILD_PASTURE"": 12, ""CARE"": 235, ""COLLECT_FERTILIZER"": 271, ""DIG"": 20, ""DROP"": 83, ""EAST"": 891, ""FEED"": 258, ""HARVEST"": 194, ""NORTH"": 1307, ""PASS"": 1658, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 952, ""WATER"": 774, ""WEST"": 1112}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 207, ""BUY_SEED"": 49, ""HIRE"": 320, ""SELL"": 183}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 528, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 271, ""SELL:MELON"": 115, ""SELL:MILK"": 163, ""SELL:STRAWBERRY"": 131, ""SELL:WHEAT"": 389, ""SELL:WOOL"": 133}",v010b_carrot_half,hamburger
317,0,91372.0,144162.0,-52790.0,loss,DONE,DONE,1,719,0,0,0.636917,1.0968041,1.2910675600000008,1.495916,3.14891820900084,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 8090.0, ""11"": 13402.0, ""12"": 10975.0, ""13"": 14547.0, ""14"": 15776.0, ""15"": 18359.0, ""16"": 22661.0, ""17"": 24099.0, ""18"": 26755.0, ""19"": 32082.0, ""2"": 81.0, ""20"": 42741.0, ""21"": 53408.0, ""22"": 55519.0, ""23"": 56906.0, ""24"": 63316.0, ""25"": 68437.0, ""26"": 74778.0, ""27"": 78622.0, ""28"": 89538.0, ""3"": 134.0, ""4"": 94.0, ""5"": 393.0, ""6"": 654.0, ""7"": 97.0, ""8"": 1092.0, ""9"": 1538.0}","{""BUILD_PASTURE"": 12, ""CARE"": 230, ""COLLECT_FERTILIZER"": 268, ""DIG"": 16, ""DROP"": 83, ""EAST"": 907, ""FEED"": 254, ""HARVEST"": 191, ""NORTH"": 1320, ""PASS"": 1566, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 987, ""WATER"": 741, ""WEST"": 1178}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 202, ""BUY_SEED"": 46, ""HIRE"": 319, ""SELL"": 176}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 524, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 39, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 268, ""SELL:MELON"": 112, ""SELL:MILK"": 179, ""SELL:STRAWBERRY"": 131, ""SELL:WHEAT"": 376, ""SELL:WOOL"": 105}",v010b_carrot_half,hamburger
