actions,calls,candidate,candidate_money,candidate_status,done,errors,invalid,margin,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,result,seat,seed,v022_weed_catchup_actions,v022_weed_repairs,v022_weed_retries
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_medoid_recovery,63918.0,DONE,1,0,0,-35364.0,0.480542,baseline,99282.0,DONE,0.053875,0.095291,0.120792,loss,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_medoid_recovery,64109.0,DONE,1,0,0,-32167.0,0.109375,baseline,96276.0,DONE,0.0525,0.07025,0.088958,loss,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 447, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 37, 'FERTILIZE': 103}",719,v022c_medoid_recovery,61994.0,DONE,1,0,0,-27315.0,0.286708,baseline,89309.0,DONE,0.054458,0.09725,0.214542,loss,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_medoid_recovery,61994.0,DONE,1,0,0,-27315.0,0.379542,baseline,89309.0,DONE,0.052708,0.073667,0.129042,loss,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 882, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_medoid_recovery,144867.0,DONE,1,0,0,38360.0,0.249292,baseline,106507.0,DONE,0.055291,0.082917,0.156083,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 923, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 447, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 37, 'FERTILIZE': 103}",719,v022c_medoid_recovery,141800.0,DONE,1,0,0,38014.0,0.268958,baseline,103786.0,DONE,0.053125,0.073083,0.094792,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_medoid_recovery,154630.0,DONE,1,0,0,45671.0,0.225958,baseline,108959.0,DONE,0.0545,0.085042,0.108041,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 35, 'FERTILIZE': 103}",719,v022c_medoid_recovery,154630.0,DONE,1,0,0,45671.0,0.394625,baseline,108959.0,DONE,0.053,0.073625,0.102,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1021, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 134, 'WATER': 923, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 38, 'FERTILIZE': 103}",719,v022c_medoid_recovery,153737.0,DONE,1,0,0,47195.0,0.393375,baseline,106542.0,DONE,0.05525,0.088292,0.221583,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 447, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_medoid_recovery,138277.0,DONE,1,0,0,47095.0,0.211958,baseline,91182.0,DONE,0.052833,0.075333,0.091083,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,103642.0,DONE,1,0,0,1318.0,42.213583,v18,102324.0,DONE,0.053167,0.082917,0.115,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_medoid_recovery,104616.0,DONE,1,0,0,3055.0,0.351833,v18,101561.0,DONE,0.052,0.075084,0.093209,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,130518.0,DONE,1,0,0,3452.0,0.433167,v18,127066.0,DONE,0.05275,0.080917,0.223167,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1029, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_medoid_recovery,129738.0,DONE,1,0,0,3175.0,0.302708,v18,126563.0,DONE,0.052167,0.076792,0.111583,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 936, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_medoid_recovery,144444.0,DONE,1,0,0,2030.0,0.294834,v18,142414.0,DONE,0.054083,0.087083,0.232625,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 99, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,150397.0,DONE,1,0,0,2923.0,0.28375,v18,147474.0,DONE,0.052708,0.075333,0.096916,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,127857.0,DONE,1,0,0,3653.0,0.310041,v18,124204.0,DONE,0.054125,0.082,0.203459,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,127981.0,DONE,1,0,0,4608.0,0.274458,v18,123373.0,DONE,0.052458,0.076209,0.101167,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,131489.0,DONE,1,0,0,2690.0,0.326125,v18,128799.0,DONE,0.053416,0.079916,0.100917,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_medoid_recovery,131573.0,DONE,1,0,0,3749.0,0.20075,v18,127824.0,DONE,0.052666,0.076042,0.108875,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_medoid_recovery,108876.0,DONE,1,0,0,1124.0,105.40625,v18,107752.0,DONE,0.052334,0.082166,0.180292,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,105205.0,DONE,1,0,0,1457.0,0.276459,v18,103748.0,DONE,0.05275,0.075917,0.096417,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,128705.0,DONE,1,0,0,5759.0,0.437833,hamburger,122946.0,DONE,0.053,0.08275,0.117125,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_medoid_recovery,130436.0,DONE,1,0,0,13979.0,0.265917,hamburger,116457.0,DONE,0.052583,0.084083,0.117375,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,119435.0,DONE,1,0,0,4722.0,0.272375,hamburger,114713.0,DONE,0.054666,0.088208,0.121208,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1029, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_medoid_recovery,118763.0,DONE,1,0,0,3675.0,0.447167,hamburger,115088.0,DONE,0.05225,0.080916,0.106584,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 936, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_medoid_recovery,122740.0,DONE,1,0,0,4023.0,0.369084,hamburger,118717.0,DONE,0.054416,0.084042,0.2,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 99, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,123618.0,DONE,1,0,0,4820.0,0.251542,hamburger,118798.0,DONE,0.052583,0.08175,0.118875,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,127884.0,DONE,1,0,0,3549.0,0.24625,hamburger,124335.0,DONE,0.053375,0.085958,0.119834,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,128088.0,DONE,1,0,0,4719.0,0.280667,hamburger,123369.0,DONE,0.051667,0.07825,0.109041,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,150036.0,DONE,1,0,0,3768.0,0.302792,hamburger,146268.0,DONE,0.054292,0.085042,0.193583,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_medoid_recovery,150047.0,DONE,1,0,0,3779.0,0.254333,hamburger,146268.0,DONE,0.051541,0.079375,0.134916,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_medoid_recovery,127082.0,DONE,1,0,0,3831.0,0.322875,hamburger,123251.0,DONE,0.055083,0.087583,0.181375,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,127080.0,DONE,1,0,0,4258.0,23.189292,hamburger,122822.0,DONE,0.050291,0.078,0.096583,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,125924.0,DONE,1,0,0,3425.0,48.730209,frontier,122499.0,DONE,0.054834,0.085959,0.199084,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_medoid_recovery,128021.0,DONE,1,0,0,13766.0,41.391083,frontier,114255.0,DONE,0.050959,0.079,0.112917,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,117757.0,DONE,1,0,0,4646.0,68.760292,frontier,113111.0,DONE,0.054625,0.085083,0.126875,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1029, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_medoid_recovery,117053.0,DONE,1,0,0,3517.0,0.322,frontier,113536.0,DONE,0.051666,0.082167,0.157541,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 936, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_medoid_recovery,119923.0,DONE,1,0,0,3701.0,78.572667,frontier,116222.0,DONE,0.054167,0.085084,0.22025,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 99, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,120594.0,DONE,1,0,0,3537.0,0.229709,frontier,117057.0,DONE,0.052167,0.081125,0.124667,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,127636.0,DONE,1,0,0,6747.0,0.233459,frontier,120889.0,DONE,0.054208,0.084167,0.150834,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,127636.0,DONE,1,0,0,6747.0,0.214917,frontier,120889.0,DONE,0.052042,0.082917,0.096041,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,149071.0,DONE,1,0,0,3412.0,0.40125,frontier,145659.0,DONE,0.053208,0.083791,0.1815,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_medoid_recovery,149082.0,DONE,1,0,0,3424.0,0.282125,frontier,145658.0,DONE,0.051875,0.081083,0.098917,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_medoid_recovery,126596.0,DONE,1,0,0,3838.0,0.420375,frontier,122758.0,DONE,0.053959,0.085834,0.237375,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,125722.0,DONE,1,0,0,3659.0,0.290625,frontier,122063.0,DONE,0.052291,0.082791,0.102708,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,185669.0,DONE,1,0,0,182173.0,0.530917,starter,3496.0,DONE,0.051875,0.084375,0.113084,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_medoid_recovery,187121.0,DONE,1,0,0,183632.0,32.567208,starter,3489.0,DONE,0.052667,0.08625,0.221333,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,191036.0,DONE,1,0,0,187532.0,0.421417,starter,3504.0,DONE,0.054625,0.103042,0.294041,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 670, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,191036.0,DONE,1,0,0,187532.0,28.934917,starter,3504.0,DONE,0.05175,0.088958,0.227041,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 936, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_medoid_recovery,190134.0,DONE,1,0,0,186637.0,39.594041,starter,3497.0,DONE,0.051042,0.087833,0.245875,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 670, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_medoid_recovery,184386.0,DONE,1,0,0,180883.0,0.401458,starter,3503.0,DONE,0.052791,0.092041,0.270875,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,189100.0,DONE,1,0,0,185603.0,0.458042,starter,3497.0,DONE,0.051542,0.084792,0.106042,win,0,217,,,
