phase,candidate,opponent,seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,agent_errors,hand_shape_mismatches,market_overflows,action_calls,runtime_p99_ms,runtime_max_ms,wall_seconds,daily_cash,field_counts,market_counts
final,v012_control,v012,42,1,131180.0,131077.0,103.0,win,DONE,DONE,1,0,21,0,719,0.1235,0.3408,4.358181499992497,"{""0"": 10.0, ""1"": 141.0, ""10"": 2953.0, ""11"": 6654.0, ""12"": 13833.0, ""13"": 11906.0, ""14"": 18571.0, ""15"": 23607.0, ""16"": 25687.0, ""17"": 31335.0, ""18"": 36786.0, ""19"": 44747.0, ""2"": 217.0, ""20"": 51342.0, ""21"": 55177.0, ""22"": 66846.0, ""23"": 75185.0, ""24"": 82678.0, ""25"": 96488.0, ""26"": 101675.0, ""27"": 106697.0, ""28"": 109547.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 622.0, ""9"": 798.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,v012_control,v012,2026,0,110046.0,107955.0,2091.0,win,DONE,DONE,1,0,21,0,719,0.1629,0.4391,4.118916700012051,"{""0"": 10.0, ""1"": 141.0, ""10"": 2862.0, ""11"": 6394.0, ""12"": 13543.0, ""13"": 11464.0, ""14"": 16351.0, ""15"": 20693.0, ""16"": 21920.0, ""17"": 25995.0, ""18"": 29636.0, ""19"": 35464.0, ""2"": 217.0, ""20"": 42042.0, ""21"": 45871.0, ""22"": 53375.0, ""23"": 61204.0, ""24"": 69182.0, ""25"": 80715.0, ""26"": 85146.0, ""27"": 89684.0, ""28"": 91847.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1594.0, ""7"": 928.0, ""8"": 615.0, ""9"": 744.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
final,v012_control,v012,2026,1,107955.0,110046.0,-2091.0,loss,DONE,DONE,1,0,21,0,719,0.1076,0.1833,4.092525400046725,"{""0"": 10.0, ""1"": 141.0, ""10"": 2862.0, ""11"": 6394.0, ""12"": 13543.0, ""13"": 11464.0, ""14"": 16351.0, ""15"": 20693.0, ""16"": 21920.0, ""17"": 25995.0, ""18"": 29636.0, ""19"": 35464.0, ""2"": 217.0, ""20"": 42042.0, ""21"": 45871.0, ""22"": 53415.0, ""23"": 60837.0, ""24"": 68457.0, ""25"": 78788.0, ""26"": 83219.0, ""27"": 87604.0, ""28"": 89745.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1594.0, ""7"": 928.0, ""8"": 615.0, ""9"": 744.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
final,v012_control,v012,217,0,103544.0,103313.0,231.0,win,DONE,DONE,1,0,21,0,719,0.1837,0.363,4.160922800016124,"{""0"": 10.0, ""1"": 141.0, ""10"": 2493.0, ""11"": 6194.0, ""12"": 12377.0, ""13"": 9948.0, ""14"": 16283.0, ""15"": 20626.0, ""16"": 22128.0, ""17"": 27184.0, ""18"": 32028.0, ""19"": 39032.0, ""2"": 217.0, ""20"": 44630.0, ""21"": 47797.0, ""22"": 58017.0, ""23"": 65013.0, ""24"": 70521.0, ""25"": 80004.0, ""26"": 82053.0, ""27"": 84233.0, ""28"": 84805.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 162.0, ""9"": 338.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,v012_control,v012,217,1,103313.0,103544.0,-231.0,loss,DONE,DONE,1,0,21,0,719,0.1112,0.4522,4.138633600028697,"{""0"": 10.0, ""1"": 141.0, ""10"": 2493.0, ""11"": 6194.0, ""12"": 12377.0, ""13"": 9948.0, ""14"": 16283.0, ""15"": 20626.0, ""16"": 22128.0, ""17"": 27184.0, ""18"": 32028.0, ""19"": 39032.0, ""2"": 217.0, ""20"": 44630.0, ""21"": 47797.0, ""22"": 58017.0, ""23"": 65013.0, ""24"": 70690.0, ""25"": 80141.0, ""26"": 82190.0, ""27"": 84363.0, ""28"": 84956.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 162.0, ""9"": 338.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,v012_control,v012,317,0,131722.0,131863.0,-141.0,loss,DONE,DONE,1,0,21,0,719,0.1286,0.5244,4.099268699996173,"{""0"": 10.0, ""1"": 141.0, ""10"": 3440.0, ""11"": 7002.0, ""12"": 14607.0, ""13"": 12903.0, ""14"": 17980.0, ""15"": 22878.0, ""16"": 24844.0, ""17"": 29794.0, ""18"": 34698.0, ""19"": 42174.0, ""2"": 217.0, ""20"": 50781.0, ""21"": 55643.0, ""22"": 64260.0, ""23"": 73851.0, ""24"": 81799.0, ""25"": 95025.0, ""26"": 101724.0, ""27"": 107442.0, ""28"": 111960.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 1156.0, ""9"": 1298.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
final,v012_control,v012,317,1,131863.0,131722.0,141.0,win,DONE,DONE,1,0,21,0,719,0.1226,0.227,4.420139699999709,"{""0"": 10.0, ""1"": 141.0, ""10"": 3440.0, ""11"": 7002.0, ""12"": 14607.0, ""13"": 12903.0, ""14"": 17980.0, ""15"": 22878.0, ""16"": 24844.0, ""17"": 29794.0, ""18"": 34698.0, ""19"": 42174.0, ""2"": 217.0, ""20"": 50781.0, ""21"": 55643.0, ""22"": 64260.0, ""23"": 73851.0, ""24"": 81799.0, ""25"": 95025.0, ""26"": 101724.0, ""27"": 107442.0, ""28"": 111938.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 1156.0, ""9"": 1298.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
final,v012_control,v012,733,0,126245.0,126194.0,51.0,win,DONE,DONE,1,0,21,0,719,0.1499,0.6473,4.238522699975874,"{""0"": 10.0, ""1"": 141.0, ""10"": 2922.0, ""11"": 6499.0, ""12"": 13588.0, ""13"": 11707.0, ""14"": 16641.0, ""15"": 21238.0, ""16"": 22892.0, ""17"": 27486.0, ""18"": 31956.0, ""19"": 38907.0, ""2"": 217.0, ""20"": 46625.0, ""21"": 51095.0, ""22"": 59946.0, ""23"": 68826.0, ""24"": 77160.0, ""25"": 90694.0, ""26"": 96655.0, ""27"": 102400.0, ""28"": 106067.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 622.0, ""9"": 767.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
final,v012_control,v012,733,1,126194.0,126245.0,-51.0,loss,DONE,DONE,1,0,21,0,719,0.1348,0.3982,4.1852438999922015,"{""0"": 10.0, ""1"": 141.0, ""10"": 2922.0, ""11"": 6499.0, ""12"": 13588.0, ""13"": 11707.0, ""14"": 16641.0, ""15"": 21238.0, ""16"": 22892.0, ""17"": 27486.0, ""18"": 31956.0, ""19"": 38907.0, ""2"": 217.0, ""20"": 46625.0, ""21"": 51095.0, ""22"": 59946.0, ""23"": 68826.0, ""24"": 77160.0, ""25"": 90694.0, ""26"": 96655.0, ""27"": 102400.0, ""28"": 106089.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 622.0, ""9"": 767.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
final,v012_control,v18,17,0,143303.0,149739.0,-6436.0,loss,DONE,DONE,1,0,21,0,719,0.218,0.7215,4.153837099962402,"{""0"": 10.0, ""1"": 141.0, ""10"": 2951.0, ""11"": 5154.0, ""12"": 12744.0, ""13"": 10953.0, ""14"": 16346.0, ""15"": 20960.0, ""16"": 23323.0, ""17"": 28709.0, ""18"": 35227.0, ""19"": 44443.0, ""2"": 217.0, ""20"": 53461.0, ""21"": 58780.0, ""22"": 71093.0, ""23"": 80977.0, ""24"": 88219.0, ""25"": 102924.0, ""26"": 109616.0, ""27"": 115296.0, ""28"": 120345.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1502.0, ""7"": 816.0, ""8"": 862.0, ""9"": 909.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,v012_control,v18,17,1,150270.0,142751.0,7519.0,win,DONE,DONE,1,0,21,0,719,0.1667,0.5553,4.169915099977516,"{""0"": 10.0, ""1"": 141.0, ""10"": 3234.0, ""11"": 6810.0, ""12"": 14427.0, ""13"": 12636.0, ""14"": 18094.0, ""15"": 23242.0, ""16"": 25660.0, ""17"": 31918.0, ""18"": 38436.0, ""19"": 47652.0, ""2"": 217.0, ""20"": 56670.0, ""21"": 61589.0, ""22"": 74926.0, ""23"": 84886.0, ""24"": 92161.0, ""25"": 107858.0, ""26"": 114865.0, ""27"": 120601.0, ""28"": 125422.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1594.0, ""7"": 929.0, ""8"": 975.0, ""9"": 1109.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,v012_control,v18,42,0,131272.0,130982.0,290.0,win,DONE,DONE,1,0,21,0,719,0.1736,0.612,4.143835199996829,"{""0"": 10.0, ""1"": 141.0, ""10"": 2953.0, ""11"": 6654.0, ""12"": 13833.0, ""13"": 11906.0, ""14"": 18571.0, ""15"": 23607.0, ""16"": 25694.0, ""17"": 31349.0, ""18"": 36800.0, ""19"": 44761.0, ""2"": 217.0, ""20"": 51356.0, ""21"": 55191.0, ""22"": 66860.0, ""23"": 75197.0, ""24"": 83033.0, ""25"": 96184.0, ""26"": 101429.0, ""27"": 106639.0, ""28"": 109690.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 622.0, ""9"": 798.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,v012_control,v18,42,1,131371.0,130883.0,488.0,win,DONE,DONE,1,0,21,0,719,0.1504,0.527,4.142374799994286,"{""0"": 10.0, ""1"": 141.0, ""10"": 2953.0, ""11"": 6654.0, ""12"": 13833.0, ""13"": 11906.0, ""14"": 18571.0, ""15"": 23607.0, ""16"": 25694.0, ""17"": 31349.0, ""18"": 36800.0, ""19"": 44761.0, ""2"": 217.0, ""20"": 51356.0, ""21"": 55191.0, ""22"": 66860.0, ""23"": 75197.0, ""24"": 82690.0, ""25"": 96500.0, ""26"": 101745.0, ""27"": 106769.0, ""28"": 109727.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 622.0, ""9"": 798.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,v012_control,v18,2026,0,110294.0,108311.0,1983.0,win,DONE,DONE,1,0,21,0,719,0.162,0.3105,4.07126120000612,"{""0"": 10.0, ""1"": 141.0, ""10"": 2862.0, ""11"": 6394.0, ""12"": 13543.0, ""13"": 11464.0, ""14"": 16346.0, ""15"": 20688.0, ""16"": 21862.0, ""17"": 25907.0, ""18"": 29353.0, ""19"": 35055.0, ""2"": 217.0, ""20"": 41350.0, ""21"": 45177.0, ""22"": 52762.0, ""23"": 60574.0, ""24"": 68553.0, ""25"": 80176.0, ""26"": 84812.0, ""27"": 89448.0, ""28"": 91853.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1594.0, ""7"": 928.0, ""8"": 615.0, ""9"": 744.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
final,v012_control,v18,2026,1,108510.0,110476.0,-1966.0,loss,DONE,DONE,1,0,21,0,719,0.1533,0.4922,4.369637099967804,"{""0"": 10.0, ""1"": 141.0, ""10"": 2862.0, ""11"": 6394.0, ""12"": 13543.0, ""13"": 11464.0, ""14"": 16346.0, ""15"": 20688.0, ""16"": 21862.0, ""17"": 25907.0, ""18"": 29353.0, ""19"": 35055.0, ""2"": 217.0, ""20"": 41350.0, ""21"": 45177.0, ""22"": 52800.0, ""23"": 60208.0, ""24"": 67856.0, ""25"": 78335.0, ""26"": 83016.0, ""27"": 87555.0, ""28"": 90004.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1594.0, ""7"": 928.0, ""8"": 615.0, ""9"": 744.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
final,v012_control,v18,217,0,103643.0,102890.0,753.0,win,DONE,DONE,1,0,21,0,719,0.1809,0.574,4.111406999989413,"{""0"": 10.0, ""1"": 141.0, ""10"": 2493.0, ""11"": 6194.0, ""12"": 12377.0, ""13"": 9948.0, ""14"": 16278.0, ""15"": 20621.0, ""16"": 22130.0, ""17"": 27193.0, ""18"": 32037.0, ""19"": 39041.0, ""2"": 217.0, ""20"": 44639.0, ""21"": 47806.0, ""22"": 58026.0, ""23"": 65014.0, ""24"": 70522.0, ""25"": 80005.0, ""26"": 82160.0, ""27"": 84223.0, ""28"": 84926.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 162.0, ""9"": 338.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,v012_control,v18,217,1,103410.0,103123.0,287.0,win,DONE,DONE,1,0,21,0,719,0.1341,0.25,4.096964700031094,"{""0"": 10.0, ""1"": 141.0, ""10"": 2493.0, ""11"": 6194.0, ""12"": 12377.0, ""13"": 9948.0, ""14"": 16278.0, ""15"": 20621.0, ""16"": 22130.0, ""17"": 27193.0, ""18"": 32037.0, ""19"": 39041.0, ""2"": 217.0, ""20"": 44639.0, ""21"": 47806.0, ""22"": 58026.0, ""23"": 65014.0, ""24"": 70691.0, ""25"": 80142.0, ""26"": 82297.0, ""27"": 84351.0, ""28"": 85075.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 162.0, ""9"": 338.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,v012_control,v18,317,0,132897.0,132208.0,689.0,win,DONE,DONE,1,0,21,0,719,0.1622,0.5917,4.114365599991288,"{""0"": 10.0, ""1"": 141.0, ""10"": 3440.0, ""11"": 7002.0, ""12"": 14607.0, ""13"": 12903.0, ""14"": 17980.0, ""15"": 22878.0, ""16"": 24791.0, ""17"": 29711.0, ""18"": 34541.0, ""19"": 41959.0, ""2"": 217.0, ""20"": 50459.0, ""21"": 55319.0, ""22"": 63986.0, ""23"": 73548.0, ""24"": 81527.0, ""25"": 94970.0, ""26"": 102161.0, ""27"": 108062.0, ""28"": 112790.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 1156.0, ""9"": 1298.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
final,v012_control,v18,317,1,133038.0,132067.0,971.0,win,DONE,DONE,1,0,21,0,719,0.1449,0.3941,4.1167278999928385,"{""0"": 10.0, ""1"": 141.0, ""10"": 3440.0, ""11"": 7002.0, ""12"": 14607.0, ""13"": 12903.0, ""14"": 17980.0, ""15"": 22878.0, ""16"": 24791.0, ""17"": 29711.0, ""18"": 34541.0, ""19"": 41959.0, ""2"": 217.0, ""20"": 50459.0, ""21"": 55319.0, ""22"": 63986.0, ""23"": 73548.0, ""24"": 81527.0, ""25"": 94970.0, ""26"": 102161.0, ""27"": 108062.0, ""28"": 112768.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 1156.0, ""9"": 1298.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
final,v012_control,v18,733,0,126688.0,126504.0,184.0,win,DONE,DONE,1,0,21,0,719,0.1241,0.2,4.116170599998441,"{""0"": 10.0, ""1"": 141.0, ""10"": 2922.0, ""11"": 6499.0, ""12"": 13588.0, ""13"": 11707.0, ""14"": 16636.0, ""15"": 21233.0, ""16"": 22834.0, ""17"": 27398.0, ""18"": 31754.0, ""19"": 38622.0, ""2"": 217.0, ""20"": 46015.0, ""21"": 50483.0, ""22"": 59414.0, ""23"": 68282.0, ""24"": 76643.0, ""25"": 90300.0, ""26"": 96290.0, ""27"": 102186.0, ""28"": 106137.0, ""3"": 786.0, ""4"": 519.0, ""5"": 654.0, ""6"": 1595.0, ""7"": 922.0, ""8"": 622.0, ""9"": 767.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
